clade_name	NCBI_tax_id	ERR6282383_BCN-08_1_profile	ERR6282298_BCN-03_1_profile	ERR6282137_BCN-07_1_profile	ERR6282070_BCN-06_1_profile	ERR6281997_BCN-01_1_profile	ERR6281944_BCN-04_1_profile	ERR6281942_PRIMM0004_profile	ERR6281941_BCN-12_1_profile	ERR6281939_BCN-05_1_profile	ERR6281751_PRIMM0001_profile	ERR6281677_BCN-09_1_profile	ERR6281658_BCN-10_1_profile	ERR6281586_BCN-11_1_profile	ERR6281518_PRIMM0029_profile	ERR6281505_PRIMM0002_profile	ERR6281504_PRIMM0007_profile	ERR6281500_PRIMM0017_profile	ERR6281499_PRIMM0003_profile	ERR6281448_PRIMM0013_profile	ERR6281434_PRIMM0059_profile	ERR6281433_PRIMM0005_profile	ERR6281432_PRIMM0044_profile	ERR6281431_PRIMM0008_profile	ERR6281344_PRIMM0032_profile	ERR6281343_PRIMM0062_profile	ERR6281342_PRIMM0030_profile	ERR6281341_PRIMM0060_profile	ERR6281340_PRIMM0035_profile	ERR6281000_PRIMM0078_profile	ERR6280948_PRIMM0050_profile	ERR6280910_PRIMM0064_profile	ERR6280907_PRIMM0080_profile	ERR6280899_PRIMM0111_profile	ERR6279683_PRIMM0068_profile	ERR6279682_PRIMM0077_profile	ERR6279681_PRIMM0117_profile	ERR6279680_PRIMM0079_profile	ERR6279679_PRIMM0087_profile	ERR6279678_PRIMM0091_profile	ERR6279677_PRIMM0109_profile	ERR6279676_PRIMM0116_profile	ERR6279675_PRIMM0088_profile	ERR6279674_PRIMM0113_profile	ERR6279673_PRIMM0094_profile	ERR6279672_PRIMM0137_profile	ERR6279671_PRIMM0129_profile	ERR6279670_PRIMM0171_profile	ERR6279669_PRIMM0201_profile	ERR6279668_PRIMM0123_profile	ERR6279667_PRIMM0140_profile	ERR6279666_PRIMM0159_profile	ERR6279665_PRIMM0143_profile	ERR6279664_PRIMM0155_profile	ERR6279663_PRIMM0154_profile	ERR6279662_PRIMM0162_profile	ERR6279661_PRIMM0204_profile	ERR6279660_PRIMM0168_profile	ERR6279659_PRIMM0178_profile	ERR6279658_PRIMM0166_profile	ERR6279657_PRIMM0261_profile	ERR6279656_PRIMM0181_profile	ERR6279655_PRIMM0241_profile	ERR6279654_PRIMM0197_profile	ERR6279653_PRIMM0193_profile	ERR6279652_PRIMM0199_profile	ERR6279651_PRIMM0210_profile	ERR6279650_PRIMM0215_profile	ERR6279649_PRIMM0218_profile	ERR6279648_PRIMM0220_profile	ERR6279647_PRIMM0256_profile	ERR6279646_PRIMM0219_profile	ERR6279645_PRIMM0232_profile	ERR6279644_PRIMM0234_profile	ERR6279629_PRIMM0240_profile	ERR6279628_PRIMM0266_profile	ERR6279627_PRIMM0242_profile	ERR6279626_PRIMM0271_profile	ERR6279625_PRIMM0264_profile	ERR6279624_PRIMM0331_profile	ERR6279623_PRIMM0276_profile	ERR6279622_PRIMM0308_profile	ERR6279621_PRIMM0278_profile	ERR6279620_PRIMM0281_profile	ERR6279619_PRIMM0300_profile	ERR6279618_PRIMM0541_profile	ERR6279616_PRIMM0301_profile	ERR6279615_PRIMM0287_profile	ERR6279614_PRIMM0325_profile	ERR6275684_PRIMM0310_profile	ERR6275683_PRIMM0521_profile	ERR6275682_PRIMM0516_profile	ERR6275681_PRIMM0328_profile	ERR6275680_PRIMM0532_profile	ERR6275679_PRIMM0526_profile	ERR6275678_PRIMM0525_profile	ERR6275677_PRIMM0546_profile	ERR6275676_PRIMM0536_profile	ERR6275675_PRIMM0543_profile	ERR6275674_PRIMM0573_profile	ERR6275673_PRIMM0559_profile	ERR6275672_PRIMM0544_profile	ERR6275671_PRIMM0549_profile	ERR6275670_PRIMM0551_profile	ERR6275669_PRIMM0557_profile	ERR6275668_PRIMM0575_profile	ERR6275667_PRIMM0561_profile	ERR6275666_PRIMM0567_profile	ERR6275665_PRIMM0565_profile	ERR6275664_PRIMM0563_profile	ERR6275663_PRIMM0571_profile	ERR6275661_PRIMM0354_profile	ERR6275659_PRIMM0569_profile	ERR6275652_PRIMM0576_profile	ERR6273965_PRIMM0602_profile	ERR6271721_PRIMM0601_profile	ERR6271720_PRIMM0578_profile	ERR6271719_PRIMM0590_profile	ERR6267712_PRIMM0594_profile	ERR6267711_PRIMM0589_profile	ERR6264281_PRIMM0365_profile	ERR6264280_PRIMM0610_profile	ERR6257997_PRIMM0597_profile	ERR6254871_PRIMM0352_profile	ERR6254870_PRIMM0353_profile	ERR6254869_PRIMM0611_profile	ERR6248618_PRIMM0361_profile	ERR6243880_PRIMM0381_profile	ERR6243879_PRIMM0357_profile	ERR6243878_PRIMM0383_profile	ERR6243877_PRIMM0380_profile	ERR6239139_PRIMM0391_profile	ERR6239138_PRIMM0378_profile	ERR6236131_PRIMM0394_profile	ERR6235718_PRIMM0398_profile	ERR6235717_PRIMM0386_profile	ERR6235716_PRIMM0387_profile	ERR6233695_PRIMM0511_profile	ERR6233694_PRIMM0417_profile	ERR6233693_PRIMM0399_profile	ERR6233692_PRIMM0403_profile	ERR6232688_PRIMM0411_profile	ERR6232687_PRIMM0404_profile	ERR6232686_PRIMM0422_profile	ERR6232529_PRIMM0421_profile	ERR6232528_PRIMM0423_profile	ERR6232527_PRIMM0445_profile	ERR6232526_PRIMM0424_profile	ERR6232525_PRIMM0426_profile	ERR6232524_PRIMM0473_profile	ERR6232523_PRIMM0427_profile	ERR6232522_PRIMM0435_profile	ERR6232521_PRIMM0434_profile	ERR6232518_PRIMM0447_profile	ERR6232458_PRIMM0460_profile	ERR6232425_PRIMM0455_profile	ERR6232382_PRIMM0461_profile	ERR6231616_PRIMM0474_profile	ERR6231548_PRIMM0467_profile	ERR6231475_PRIMM0498_profile	ERR6230340_PRIMM0477_profile	ERR6230326_PRIMM0483_profile	ERR6230278_PRIMM0475_profile	ERR6230245_PRIMM0513_profile	ERR6229432_BCN-02_1_profile
Bacteroides_salyersiae	2|976|200643|171549|815|816|291644	0.03679	0.35102	0	0	3.48979	0	0	0	0.64853	0	0.81786	0	6.33645	0	0	0	0	0	0	0	2.29716	0	2.17354	0.68386	0	0	0	0	0.1051	0.00709	0	0	1.19409	0	0	0	0	0	0	0	0	0	0	0	0.03412	0.01115	0.06003	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	0	0	0	3.03848	0	0	0.53465	0	0	0	0.00525	0.22993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	0.05409	0	0	0	0	0	0	0	0	0	0	0	0.0894	0	0	0	0	0.11171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00889	0	0	0	0	0.01754	0	0	0	0	0	0	0	0	0	0	0.03247	0	0	0	0	0	0	0	0	0	0	0	0	0.50034
Bacteroides_sp_43_108	2|976|200643|171549|815|816|1896974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_CAG_144	2|976|200643|171549|815|816|1262736	1.05399	0	0	0	0.61957	0	0	0	0	0	0.9178	4.33167	0.03779	0.00432	0	0	0	0	0.05196	0.00496	0	0	0	0	0	0	0	0.07912	0.01886	0.01472	0	0	0	0	0.01293	0	0	0	0.00816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04696	0	0	0.01157	0	0	0	0	0	0	0.0417	0	0	0	0	0	0	0	0	0	0	0	0	0.61213	0	0	0	0.79901	0.01057	0.10548	0	0.15363	0	0.03279	0	0.16896	0	0	0.00197	0	0.08175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56597	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00817	0	0	0.04367	0	0	0	0	0	0	0	0	0	0	0	0.21504
Bacteroides_sp_CAG_443	2|976|200643|171549|815|816|1262739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06146	0	0	0	0	1.32184	0.33921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16465	0	0	0	0	0	0	0.82306	0.02551	0	0	0	3.03262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14056	0	0	0	0	0	0	0	0	0	0.12577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49893	0.00541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06723	0	0	0	0	0
Bacteroides_sp_CAG_530	2|976|200643|171549|815|816|1262741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01414	0	0	0	0.02055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54452	0	0	0	0	0	0	0	0.00376	0	0	0	0	0
Bacteroides_sp_CAG_598	2|976|200643|171549|815|816|1262743	0	0	0	0	0	0	0	0	0	0	0	6.71218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01488	0	0	0	0	0	0.03224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86964	0	0	0	0	0	0	0	0	0.49164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_CAG_633	2|976|200643|171549|815|816|1262744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_CAG_661	2|976|200643|171549|815|816|1262746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_CAG_927	2|976|200643|171549|815|816|1262753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_OM08_11	2|976|200643|171549|815|816|2292284	0	0	0.06608	0	0	0.02809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercorirosoris	2|976|200643|171549|815|816|871324	0	0	0	0	0	0	0	0	0	0	0	0.00037	0	0	0	0	0	0	0	0	0	0.00471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercoris	2|976|200643|171549|815|816|46506	7.67956	0.6059	0	29.61374	3.5539	0	0.48	0	0	0.01947	6.22521	0	8.02926	0.00122	0	0	0.00071	0.31506	0.62624	0.5249	0	0.00083	1.96678	1.93005	0.00125	0.03148	0.0014	0	0	0.01949	0	0.0003	0.4535	0	0.03716	0.00112	0	0.18767	0.58509	0	0.81154	0	0.02574	0	0.00483	0	0	0.00059	0	0.00433	0	0	0.00274	0.02448	0.01925	0	0.0692	0	0	0.00046	0	0	0	0	0	0	0	0	0	0.84847	0	0.02217	0.05128	0.91725	0	0	0	0	0	0	0	0	0	0	0	0.10591	0	0	0	0.83572	0	0.18494	0.031	0	0	0	0.04068	0	0	3.63889	0.2592	0	2.14672	5.31523	1.532	0.19228	0	0	0	1.15379	0.06415	1.00113	0	0.52282	0.43952	0	0.02182	0	0	0.38675	7.4045	0	0.05259	0	0	0	0.01801	0	0.91046	0	0	0.00802	0	0	0.00172	0	0.96572	0	0.03683	5.58477	0.11952	0	0	0	0	0	0	0	0.76451	0	0	0	0	0	0	0	0	0	0.04453	0	0	0	0	4.30981
Bacteroides_thetaiotaomicron	2|976|200643|171549|815|816|818	0.78924	0.3382	0.10004	1.04178	2.51852	1.30715	0.18063	0	2.6795	1.40098	0.75465	2.3886	0.53318	0	0	0.113	0.0033	0.09431	0.03722	0.02103	0.03385	12.44284	0.02059	0	0.00839	0	0.22557	0	0.03285	0.44663	0	0.08865	0.06173	0.06359	0.10406	0.03082	0.24356	0.0909	0.83526	0	0.76389	0.08707	0.06192	1.40784	0.01667	0.07365	1.44015	0.00492	0	0	0.01592	0	0.00136	0.0519	0.02692	0.01954	0.02134	0.11865	0.02889	0.00078	0.13045	0	0.01217	0.08599	0.00845	2.0155	15.65896	0.13546	0	0.22169	0.17352	0.11139	0	0	0	0.00614	0.04127	0	0	0	0.00396	0	1.05234	0.13038	0.09297	0.08366	0	0	0	0.25529	0	0.09862	0.34955	0	0	1.7186	0.12249	0	0	0.01577	0	0.05294	0.14715	0.30387	0	0.01187	0.0223	0.66098	0.18686	1.26831	0.10206	0	0.09581	0	0.20497	0	0.01587	0	0.03127	0.04401	0.41523	0	0.02369	0	2.17659	0	0	0.03345	0.20201	0	0.03501	0	0.01641	0.00557	0.02906	0.77804	0.17301	0	0.00799	0.36577	0.03189	0.6066	0.00102	0.00581	0.00748	0	0	0	0	0	0.06531	0	0	0.00432	0.10777	0	0	0.01243	0	0.00326	0	0	0	0.04062
Bacteroides_uniformis	2|976|200643|171549|815|816|820	5.84214	1.8027	0.73822	1.04961	21.04457	6.12997	3.08117	4.75127	30.38744	2.20299	14.98374	16.67753	2.94452	0.79617	2.07869	5.03414	0.07149	2.41478	1.97671	0.87947	2.07907	25.25394	3.77821	8.29414	0.11122	0.37033	2.88506	6.37644	0.24097	6.41898	0.00394	0.93875	0.73269	0.34264	0.34923	0.18194	3.74375	1.27797	2.04672	0.00445	4.50201	8.0454	1.81408	7.71673	0.28025	1.16354	2.71504	0.13865	0	0.19602	0.16328	0.15715	0.04287	1.06933	0.06922	0.83161	0.7146	0.58654	0.99648	0.16593	0.50048	0.20058	0.07313	6.73769	0.07963	5.41652	12.10663	4.00819	0.05643	2.56026	2.72133	2.22548	0.49801	18.98496	4.23579	0.02079	0.65536	0.00164	0.00491	0.15531	0.1401	0.81808	22.94143	0.44599	3.31681	1.34621	0.03162	0.00127	0.03053	1.0126	0.33883	1.04205	0.97341	0.00272	0.00815	3.33295	0.47017	5.2694	18.33262	6.59153	0.36862	0.36896	2.1295	8.93067	2.1343	0.03869	2.40717	5.78764	1.12365	0.82844	0.12875	3.96876	4.43842	0.86581	0.34379	3.10946	0.23298	1.7734	0.17799	3.16446	8.39506	0.25055	0.35398	0.02127	12.15923	0.38709	0.07004	0	2.00067	0.15957	2.12366	0.09351	0.05352	0.30606	2.16368	2.32477	0.24321	0.00564	0.08828	2.19012	0.41114	0.63653	1.23536	0.71342	0.02689	0.00348	0	0.12367	0.65579	0.07922	0.0982	0.33034	0	1.22041	0.02067	0.0104	0.00406	0.07851	0.01779	0.16748	0.04517	0.05238	0.01049	16.64478
Bacteroides_vulgatus	2|976|200643|171549|815|816|821	4.1015	0	1.10905	16.71987	6.78372	8.59066	3.5115	0	7.31369	1.49568	4.27959	5.24282	0	0.05711	0	0.00711	0.01152	0	0.55884	0.2451	0.00221	0.89868	10.1516	4.34383	0.16393	0.06569	0.00777	1.45027	0.15959	2.24823	0.00061	0.20949	3.8826	0.05861	0.31456	0.01277	1.48521	0.73913	0.21578	0.0013	0.48802	0.02231	0.00108	1.34648	0.00872	0.05014	0.26233	0.00714	0	0.13765	0.03106	0.01313	0.00994	0.00055	0.10735	0.22069	0.46459	0.2654	0.10107	0.10562	0	0.10031	0.31723	3.01495	0	8.02047	0.8088	1.2827	0.01284	1.74182	1.03575	0.49347	0.11009	1.53085	0.00303	0.00374	0.00243	0	0.00192	0.01135	0.01182	0.24921	0	0.29387	0	0.91091	0.01624	0	0.00699	5.06291	0.33898	0.20114	0.67736	0	0.3212	11.86805	0.68272	9.12227	0	4.05753	1.23217	0.94558	19.22661	2.24799	1.10607	1.05819	1.1956	0	4.55846	4.01403	1.4313	5.17143	0	0.73144	1.31691	2.58822	0.82759	2.27893	0.1699	1.62653	6.67368	0.03276	0.28551	0.0003	11.98008	0.0472	0.04566	0.10463	0.6349	0	0.01332	0.00802	0.00238	0.13897	0.56167	0.52628	0.86767	0	0.09877	5.77923	0.5268	0.62099	0.00172	0.03959	0.01554	0	0	0	0.44109	0.01777	0.46089	0.12356	0	0	0.00782	0	0.00847	0.18809	0.16342	0.1022	0	0	0	8.19012
Bacteroides_xylanisolvens	2|976|200643|171549|815|816|371601	0.06301	0.19001	0.01562	0.66025	0.57953	0.24331	1.10089	0.14328	0.12928	0	0	1.22001	0.85917	0.01355	0	0	0	0.01682	0.02326	0.00535	0	0.00157	0.48426	0.64611	0	0	0.00235	0.59017	0.01269	0.19318	0	0.27354	0	0	0.01177	0.05446	0.81141	0.21813	0.04241	0	0.46321	0	0	0.2527	0.01149	0	0.18046	0.01143	0	0.02246	0	0.01592	0	0	0.00372	0.00121	0.38117	0.02064	0	0.01093	0	0.00316	0.02764	0.55149	0	0	0	0	0	0.32778	0	0.22355	0.06464	0.0744	0.0055	0	0.0115	0	0	0	0	0	0	0	0.52206	0.23998	0	0	0	0.34658	0.06197	0.20024	0.07895	0	0	0	0.14011	0	0	0.04385	0.11361	0.05802	0.341	0.29926	0	0.04482	0	0.18695	0	0.20633	0.00409	0	0.1047	0	0	0.32747	0	1.32004	0.05364	0.67371	0.03169	0	0.09282	0	0	0.03928	0	0.01058	0.32387	0	0	0	0.02412	0	0	0.11669	0.30043	0	0.02667	0	0	0	0	0	0	0	0	0	0.00292	0.06101	0.11305	0	0	0.00489	0	0	0	0.03868	0.00614	0.00769	0	0	0	0.10941
Barnesiella_intestinihominis	2|976|200643|171549|2005519|397864|487174	0.01066	2.97479	0	1.78428	0.03046	4.69977	1.92521	7.86736	0	0	3.45176	0	0.48199	0.00875	0	2.1012	0.0498	1.7179	1.39637	0.01121	8.92953	0	2.51107	1.52296	0	0.42524	1.28221	0	0.00499	2.34282	0	1.69498	1.5065	0.0395	0.55991	0.31088	7.48795	1.00997	1.61564	0.00325	2.07232	0.03813	0.63503	1.65992	0.0039	0.4675	2.64985	0.04164	0	0.00814	0.02836	0.00315	0.13748	0.55413	0.19589	0.04007	0	0.01731	0	0.05699	0.41279	0.04816	0.79332	2.51809	0.03889	0	0.38837	6.5911	0.0362	0.10131	0	0.34679	1.66715	0.72332	0.69483	0	0.29387	0	0	0.02166	0.02617	0.25091	0.2776	0.40385	0.04963	0.34967	0	0	0	1.36149	0.64552	0	0.01814	0	0.06009	0.43303	0.04141	0	2.65181	2.20879	0.29939	0.08765	0	0.02982	1.48211	0.06276	0.76765	0.6049	0.07433	1.17763	0.01413	0.1859	0.52539	0.40595	0	0.45476	0	0	0	3.20937	3.24611	0.13142	0.95136	0.07751	0.67636	0.16804	0.04677	0	1.74165	0	0.30749	0.04269	0	0.01302	1.57293	0.83808	1.1371	0	0	0.12868	0.64496	0.55351	0.33191	0.27856	0.02513	0	0	0.00692	0	0.25943	0.71284	0.0339	0	0	0.09358	0	0	0.07305	0	0.05745	0	0	0.02597	0.55395
Coprobacter_fastidiosus	2|976|200643|171549|2005519|1348911|1099853	0.21745	0.03611	0	0	0.08522	0.12243	0.1004	0	0.04862	0	0.01807	0.2367	0.05927	0	0.01325	0	0	0.00597	0.01244	0	0	0	0.14412	0.0146	0	0.00371	0.37853	0.27789	0.0071	0	0.00907	0.00251	0.00445	0	0	0	0.04505	0.44116	0.01945	0	0	0.00826	0.00391	0.03985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0.01294	0	0	0	0	0	0	0	0	0	0.16867	0.05694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06193	0	0	0.01015	0	0	0.64088	0	0.22675	0	0.04322	0.02013	0.00265	0.55277	0.021	0.15241	0	0	0	0.06652	0.20196	0	0.01351	0.00468	0	0.01524	0.1031	0	0	0	0.04797	0.09279	0	0.0662	0	0.05497	0	0	0	0.03208	0	0	0	0	0	0	0	0.01267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02954
Coprobacter_secundus	2|976|200643|171549|2005519|1348911|1501392	0	0.03444	0.12613	0.05631	0.02862	0.00726	0	0.0572	0	0	1.77105	0.04527	0.00871	0.0201	0	0.02703	0	0	0.00276	0	0.06122	0.01068	0	0	0	0	0	0	0.00168	0	0	0.00036	0.00926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037	0	0	0	0	0	0	0.00872	0	0	0	0	0.00558	0	0.00657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02551	0	0.02215	0.01361	0	0.02028	0.00232	0.09188	0	0	0	0	0	0	0	0.00657	0	0	0	0	0	0	0.02326	0.14776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388
Coprobacter_sp	2|976|200643|171549|2005519|1348911|1941478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_synergistica	2|976|200643|171549|1853231|574697|544644	0.00302	0.01436	0.07065	0	0.06977	0.25988	0.00156	0.87075	0.08697	0	0.32459	0	0.33791	0.00753	0	0	0	0	0.00875	0	0.03035	0	0.03076	0.0005	0	0	0	0	0.00541	0.08596	0	0.00524	0.00569	0	0	0.00063	0.00379	0.00332	0	0	0.05608	0	0.01236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0.06397	0.00207	0.00461	0.00548	0.00266	0	0	0.00103	0.00864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067	0	0.00283	0	0	0.1531	0	0	0	0.05651	0.00018	0	0.00915	0.02038	0	0.01839	0.01132	0	0	0	0	0.00526	0	0	0	0.00207	0	0	0	0.08124	0.04809	0	0	0	0.19349	0.00433	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0	0	0.027	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0	0	0	0	0	0	0	0.0386
Butyricimonas_virosa	2|976|200643|171549|1853231|574697|544645	0.18726	0.32654	0.09586	0.66606	0.01966	0.09077	0.0085	0.09281	0.03559	0	0.7158	0	0.07314	0.02326	0	0	0	0.06279	0.0047	0.00273	0.31505	0.57567	0.55993	0.064	0	0	0.18865	0.31581	0.025	0.18807	0	0.0026	0.01471	0	0	0.02189	0.01068	0.09584	0	0	0.13393	0	0.00383	0	0	0	0.00074	0.00424	0	0	0	0	0	0.03545	0.00047	0.00055	0	0	0	0.00345	0	0.00586	0	0	0	0	0.36999	0	0	0.07608	0.00528	0.0363	0.00635	0.1	0	0	0.07348	0	0	0	0.00458	0	0	0.06463	0	0	0	0	0	0.02362	0	0	0.0447	0	0	0.0157	0.01373	0	0	0.21307	0.04263	0.0303	0.00023	0.04085	0.0804	0.00417	0.00685	0	0	0.24301	0.00554	0.11535	0	0	0	0	0	0	0	0.00459	0.0284	0.01715	0.1593	0	0.05571	0	0	0	0.0634	0	0.15317	0	0	0.00442	0	0	0.04255	0.00098	0	0	0	0.10449	0.00067	0	0	0	0	0	0	0	0	0	0	0.02494	0	0	0	0	0.00158	0	0	0	0	0.49739
